Name,Category,Rating,Price,UPC,Price (incl. tax),Price (excl. tax),Tax,Stock availability,Stock,No. of Reviews,Link
Harry Potter and the Deathly Hallows (Harry Potter #7),Default,One,23.32,6c49258724f11770,23.32,23.32,0.00,In stock,5,0,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,One,16.33,3fd83dcf37bf1bc0,16.33,16.33,0.00,In stock,5,0,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
Foundation (Foundation (Publication Order) #1),Science Fiction,One,32.42,3fc124f59f3068e4,32.42,32.42,0.00,In stock,5,0,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
Fool Me Once,Default,One,16.96,630e766f0a1987dd,16.96,16.96,0.00,In stock,5,0,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
Find Her (Detective D.D. Warren #8),Add a comment,One,22.37,b28c7d07afa7063b,22.37,22.37,0.00,In stock,5,0,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
Evicted: Poverty and Profit in the American City,Add a comment,One,42.27,75cc85cdbe9ad46b,42.27,42.27,0.00,In stock,5,0,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
Drama,Default,Two,38.70,d5ad4c92d8bf26c9,38.70,38.70,0.00,In stock,5,0,https://books.toscrape.com/catalogue/drama_371/index.html
Dracula the Un-Dead,Horror,Five,35.63,e46b1074b99ac4b6,35.63,35.63,0.00,In stock,5,0,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
Digital Fortress,Fiction,Five,58.00,94bb629a3f6dd00b,58.00,58.00,0.00,In stock,5,0,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,One,52.41,1c0a38899c82b60a,52.41,52.41,0.00,In stock,5,0,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,Three,32.35,bcf567421c581f0a,32.35,32.35,0.00,In stock,5,0,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
Critique of Pure Reason,Philosophy,One,20.75,429b4a811bef386c,20.75,20.75,0.00,In stock,5,0,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
Booked,Poetry,Five,17.49,b54d7416bb445989,17.49,17.49,0.00,In stock,5,0,https://books.toscrape.com/catalogue/booked_365/index.html
"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,Five,34.13,ad5e078beceaeb4a,34.13,34.13,0.00,In stock,5,0,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
Approval Junkie: Adventures in Caring Too Much,Autobiography,Five,58.81,612369a5947a012e,58.81,58.81,0.00,In stock,5,0,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
An Abundance of Katherines,Young Adult,Five,10.00,f36d24c309e87e5b,10.00,10.00,0.00,In stock,5,0,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
America's War for the Greater Middle East: A Military History,History,Two,51.22,add33db6ff80db24,51.22,51.22,0.00,In stock,5,0,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
Alight (The Generations Trilogy #2),Default,Four,58.59,d9290e99f189ce84,58.59,58.59,0.00,In stock,5,0,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
A Girl's Guide to Moving On (New Beginnings #2),Romance,One,31.30,cf3b86489890b9f2,31.30,31.30,0.00,In stock,5,0,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
A Game of Thrones (A Song of Ice and Fire #1),Add a comment,Two,46.42,03cbb67c0f990d87,46.42,46.42,0.00,In stock,5,0,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
A Feast for Crows (A Song of Ice and Fire #4),Fantasy,Four,17.21,f2c8f4b4c94d5c5c,17.21,17.21,0.00,In stock,5,0,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
A Clash of Kings (A Song of Ice and Fire #2),Add a comment,Three,10.79,89a89e76f3516357,10.79,10.79,0.00,In stock,5,0,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
Vogue Colors A to Z: A Fashion Coloring Book,Default,Four,52.35,a8f4577a48023344,52.35,52.35,0.00,In stock,4,0,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
The Shining (The Shining #1),Default,Three,27.88,d4de23aa98acc65b,27.88,27.88,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
The Pilgrim's Progress,Classics,Two,50.26,6053ddf69c967d5f,50.26,50.26,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
The Perfect Play (Play by Play #1),Romance,Three,59.99,9cc207168a03470d,59.99,59.99,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
The Passion of Dolssa,Historical Fiction,Five,28.32,011674f4a3834b8d,28.32,28.32,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,Three,38.71,6a57286a8890d8c5,38.71,38.71,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
The Hunger Games (The Hunger Games #1),Default,Five,29.85,6d2f70d9424f41a1,29.85,29.85,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
The Hound of the Baskervilles (Sherlock Holmes #5),Classics,Two,14.82,6587f46697fc4443,14.82,14.82,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,Four,16.81,45033bdf3d9ed158,16.81,16.81,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,Two,28.23,c65ee14957c0fa5c,28.23,28.23,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
The Demonists (Demonist #1),Fantasy,Two,52.11,ff2dffba388d9922,52.11,52.11,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,Two,27.88,df53c2948b32bde3,27.88,27.88,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Thriller,Three,59.71,9c4d061c1e2fe6bf,59.71,59.71,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
The Beast (Black Dagger Brotherhood #14),Fantasy,Five,46.08,8930013d06942df1,46.08,46.08,0.00,In stock,4,0,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
Some Women,Womens Fiction,Five,13.73,31f5bbf4974d29c9,13.73,13.73,0.00,In stock,4,0,https://books.toscrape.com/catalogue/some-women_341/index.html
Shopaholic Ties the Knot (Shopaholic #3),Womens Fiction,Five,48.39,38199c5d7da0c0ef,48.39,48.39,0.00,In stock,4,0,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
Paper and Fire (The Great Library #2),Fantasy,Five,49.45,ae884ac655d6ee3e,49.45,49.45,0.00,In stock,4,0,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
Outlander (Outlander #1),Default,Five,19.67,5de4baa88061a77a,19.67,19.67,0.00,In stock,4,0,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Music,Three,12.36,2ba5ccc84d35006c,12.36,12.36,0.00,In stock,4,0,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
No One Here Gets Out Alive,Music,Five,20.02,3a95f5a2df4ff921,20.02,20.02,0.00,In stock,4,0,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
Night Shift (Night Shift #1-20),Horror,Four,12.75,869d20b3b8128230,12.75,12.75,0.00,In stock,4,0,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html
Needful Things,Horror,Four,47.51,70b585c9d0f15725,47.51,47.51,0.00,In stock,4,0,https://books.toscrape.com/catalogue/needful-things_334/index.html
Mockingjay (The Hunger Games #3),Default,Four,20.44,5212c6acea3359e5,20.44,20.44,0.00,In stock,4,0,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
Misery,Horror,Two,34.79,81d4191030b9704b,34.79,34.79,0.00,In stock,4,0,https://books.toscrape.com/catalogue/misery_332/index.html
Little Women (Little Women #1),Classics,Four,28.07,deda806b68b0aa11,28.07,28.07,0.00,In stock,4,0,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
It,Horror,Three,25.01,670a2773607d785d,25.01,25.01,0.00,In stock,4,0,https://books.toscrape.com/catalogue/it_330/index.html
Harry Potter and the Sorcerer's Stone (Harry Potter #1),Default,Three,13.90,ac337893a9fe0085,13.90,13.90,0.00,In stock,4,0,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,Four,24.17,eff24325e0ede639,24.17,24.17,0.00,In stock,4,0,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,Four,31.63,5a6b7155f2797537,31.63,31.63,0.00,In stock,4,0,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,Five,48.75,73f4f87dd936ee5c,48.75,48.75,0.00,In stock,4,0,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,One,14.74,c7c4f55b7321cba7,14.74,14.74,0.00,In stock,4,0,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
Gone with the Wind,Classics,Three,32.49,23310ce84d3c9f85,32.49,32.49,0.00,In stock,4,0,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
God Is Not Great: How Religion Poisons Everything,Nonfiction,One,27.80,ddbc5530d2939d49,27.80,27.80,0.00,In stock,4,0,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
Girl With a Pearl Earring,Historical Fiction,One,26.77,5eff05e59f905a49,26.77,26.77,0.00,In stock,4,0,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
"Fruits Basket, Vol. 4 (Fruits Basket #4)",Sequential Art,Four,50.44,8fff1084aa085a13,50.44,50.44,0.00,In stock,4,0,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
Far From True (Promise Falls Trilogy #2),Thriller,Two,34.93,ad15a9a139919918,34.93,34.93,0.00,In stock,4,0,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
Dark Lover (Black Dagger Brotherhood #1),Romance,One,12.87,2b69d289279aabfd,12.87,12.87,0.00,In stock,4,0,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
Confessions of a Shopaholic (Shopaholic #1),Default,Two,48.94,a2dc754afb69bb32,48.94,48.94,0.00,In stock,4,0,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
Changing the Game (Play by Play #2),Romance,Three,13.38,aaebac5fda798b1b,13.38,13.38,0.00,In stock,4,0,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
Candide,Classics,Three,58.63,2798974abc8a58a8,58.63,58.63,0.00,In stock,4,0,https://books.toscrape.com/catalogue/candide_316/index.html
Can You Keep a Secret?,Womens Fiction,One,21.94,0812f54c93d726ce,21.94,21.94,0.00,In stock,4,0,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
Atlas Shrugged,Fiction,Five,26.58,78a4ac98191ac675,26.58,26.58,0.00,In stock,4,0,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
Animal Farm,Classics,Three,57.22,1451b55e5e56bb89,57.22,57.22,0.00,In stock,4,0,https://books.toscrape.com/catalogue/animal-farm_313/index.html
A Walk to Remember,Romance,One,56.43,aead11697d14ea36,56.43,56.43,0.00,In stock,4,0,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
A New Earth: Awakening to Your Life's Purpose,Spirituality,Five,55.65,f6ae39568db1130e,55.65,55.65,0.00,In stock,4,0,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion,One,27.62,d12ca4020c2f602e,27.62,27.62,0.00,In stock,4,0,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
'Salem's Lot,Horror,Four,49.56,6e9403f00acd6752,49.56,49.56,0.00,In stock,4,0,https://books.toscrape.com/catalogue/salems-lot_309/index.html
Zero History (Blue Ant #3),Default,One,34.77,634b7165c96ebb9f,34.77,34.77,0.00,In stock,3,0,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
Wuthering Heights,Classics,Three,17.73,5a7ff9aaa3168878,17.73,17.73,0.00,In stock,3,0,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
World War Z: An Oral History of the Zombie War,Default,One,21.80,5d55202da0252627,21.80,21.80,0.00,In stock,3,0,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
Wild: From Lost to Found on the Pacific Crest Trail,Default,Three,46.02,d30b9215c72cca87,46.02,46.02,0.00,In stock,3,0,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
"Where'd You Go, Bernadette",Default,One,18.13,07bb35158d9dd3d2,18.13,18.13,0.00,In stock,3,0,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
When You Are Engulfed in Flames,Humor,Five,30.89,dab0196cd5fc8e5e,30.89,30.89,0.00,In stock,3,0,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,Three,31.95,06bab964fd536971,31.95,31.95,0.00,In stock,3,0,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
We Are All Completely Beside Ourselves,Contemporary,One,24.04,be3db344a845580b,24.04,24.04,0.00,In stock,3,0,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
Walk the Edge (Thunder Road #2),Young Adult,Three,32.36,0e4e2d31c2fb3aad,32.36,32.36,0.00,In stock,3,0,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
Voyager (Outlander #3),Historical Fiction,Five,21.07,7feac4000cbc5859,21.07,21.07,0.00,In stock,3,0,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,Three,50.66,52aa3d79b1cee455,50.66,50.66,0.00,In stock,3,0,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,Two,13.66,4672d10b9b1e7a05,13.66,13.66,0.00,In stock,3,0,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,One,58.09,b830685072fa871f,58.09,58.09,0.00,In stock,3,0,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,One,30.00,599a4f98bb193368,30.00,30.00,0.00,In stock,3,0,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
Two Boys Kissing,Young Adult,Two,32.74,61bc8167c9680283,32.74,32.74,0.00,In stock,3,0,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
Twilight (Twilight #1),Default,Two,41.93,b53078de0147f6bf,41.93,41.93,0.00,In stock,3,0,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
Twenties Girl,Womens Fiction,Two,42.80,8ebad30219b8679c,42.80,42.80,0.00,In stock,3,0,https://books.toscrape.com/catalogue/twenties-girl_292/index.html
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,One,53.51,2173a2ce35f6ace1,53.51,53.51,0.00,In stock,3,0,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
Three-Martini Lunch,Fiction,Three,23.21,57f755143ee96fd4,23.21,23.21,0.00,In stock,3,0,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
"Thinking, Fast and Slow",Psychology,One,21.14,719d72f3ee512dc6,21.14,21.14,0.00,In stock,3,0,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
The Wild Robot,Childrens,Three,56.07,75fed6a47f69859d,56.07,56.07,0.00,In stock,3,0,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Sequential Art,Three,14.41,a33ed2e6068df53e,14.41,14.41,0.00,In stock,3,0,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
The Undomestic Goddess,Womens Fiction,Four,45.75,813cff2aefa5d1f0,45.75,45.75,0.00,In stock,3,0,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
